"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,"Base Year",
"Curaçao and Sint Maarten","355","Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars","BCAXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-224051885.47486","-152304469.273743","-262479888.268156","-279916759.776536","-175911731.843575","-116067039.106145","-223225698.324022","-268464245.810056","-189268156.424581","-128059776.536313","-229851955.307263","-236231284.916201","-152743016.759777","-110625698.324022","-134663128.49162","-207211173.184357","-154059776.536313","-1779888.26815648","-174644134.078212","-185015083.798883","-134276536.312849","-29675418.9944134","-179489385.47486","-227635195.530726","-167029050.27933","-98679756.0055867","-157059007.122905","-143854132.24581","-224718414.558659","-84015978.8324022","-228872032.189944","-232873428.368715","-192301512.039106","-103606580.251397","-264953676.625698","-268809201.765363","-69217014.4469274","-149443857.581006","-227491941.569832","-295686222.139665","-306645612.368715","-316063283.106145","-219307046.296089","-235899430.435754","-48951221.5642458","-118184814.173184","-322053662.111732","-256939029.318436","-195133116.944134","-100763811.52514","-197177062.47486","-317490801.083799","-212511168.832402","-140298380.201117","-302194298.256983","-327595646.614525","-95115362.603352",,,"",
"Curaçao and Sint Maarten","355","Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars","BCAXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, US Dollars","BFF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39106.1452513967",,,"122905.027932961",,"418994.413407821",,,,"279329.608938547",,,"0","0","1430167.59776536","0","0","128491.620111732","0","251396.648044693","223463.687150838","0","0","33519.5530726257","0","0","0","0","-13217.8770949721","0","0","0","0","-8379.12849162011","0","-1660650.5027933","111731.731843575","0","30502.7932960894","0","14788.6592178771","0","0","0","0","0","0","0","0","0","0","27910.0558659218","0","0","0","0",,,"",
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, US Dollars","BFF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","",,,"",,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per SDR, End of Period","ENSE_XDC_XDR_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.75666219029901","2.83805338077163","2.86480214460049","2.79530700747549","2.74812582424584","2.77286373311109","2.71640984706157","2.76051811377961","2.75108660236194","2.68356161097652","2.69208556921818","2.7460094652952","2.7565985114368","2.76667501306056","2.76714548074129","2.6538255117139","2.59336099585062","2.46928907925866","2.51744278443236","2.51268625813289","2.48045773452451","2.52178739782534","2.50393075162686","2.49850647936708","2.40635384962843","2.42875867365353","2.49058378449076","2.52979934027356","2.54920027742135","2.60241748591932","2.51776501234971","2.49749901286003","2.4895169085485","2.48496871577095","2.48847862202234","2.44031786844369","2.47525779325928","2.44298896287612","2.46249509908447","2.51955824683788","2.57808055421531","2.53680133444253","2.55329831938767","2.5218797725518","2.50527296978417","2.4744947330587","2.37672877143039","2.29098593027468","2.38221034518095","2.4079626886854","2.38083204094499","2.35380751377438","2.40158853677516","2.37004789085598","2.3544669762988","2.42790545003737","2.33440098488247","2.3783645886758","2.45946688650728","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per SDR, End of Period","ENSE_XDC_XDR_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per SDR, Period Average","ENSA_XDC_XDR_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.78479787658441","2.7980272557384","2.8611331344903","2.84916704651573","2.79566458296569","2.76009916912493","2.73824830213352","2.71892975536998","2.74977752648857","2.72403378574066","2.69555043367666","2.71221614367115","2.74930684836872","2.75822688194473","2.76647800454772","2.72458829099739","2.63127063584468","2.51666268906258","2.50184211270113","2.5087621479928","2.49046539090045","2.48809527462758","2.52255367231597","2.49912550546373","2.44304457746908","2.42342338481564","2.45782076339381","2.52204732858649","2.52575589170598","2.59100145361497","2.55880541343399","2.50646045206878","2.48250828390593","2.49251595705323","2.47877993109515","2.45970561790302","2.46185082541468","2.45885574845295","2.45040947597621","2.51553510339128","2.5495605231675","2.57167451345953","2.56841686210916","2.54517143955267","2.51462805602359","2.49587817489192","2.41324774369413","2.33993373517402","2.33283225146084","2.39813853040252","2.40088748177336","2.38480092259491","2.36796437445291","2.38017253661386","2.36360719395737","2.39489670859918","2.36670242722606","2.34948827121659","2.42591355244788","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per SDR, Period Average","ENSA_XDC_XDR_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per U.S. Dollar, End of Period, Rate","ENDE_XDC_USD_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per U.S. Dollar, End of Period, Rate","ENDE_XDC_USD_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per U.S. Dollar, Period Average, Rate","ENDA_XDC_USD_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","1.79","",
"Curaçao and Sint Maarten","355","Exchange Rates, Domestic Currency per U.S. Dollar, Period Average, Rate","ENDA_XDC_USD_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, SDR per Domestic Currency, End of Period","ESNE_XDR_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.362757541899441","0.352354189944134","0.349064245810056","0.357742458100559","0.3638843575419","0.360637988826816","0.368132960893855","0.362250837988827","0.363492737430168","0.372639106145251","0.371459217877095","0.364164804469274","0.362765921787709","0.36144469273743","0.361383240223464","0.376814525139665","0.3856","0.404974860335195","0.397228491620112","0.397980446927374","0.403151396648045","0.396544134078212","0.399372067039106","0.400239106145251","0.415566480446928","0.411732960893855","0.401512290502793","0.395288268156425","0.392279888268157","0.384258100558659","0.397177653631285","0.400400558659218","0.401684357541899","0.402419553072626","0.401851955307262","0.409782681564246","0.403998324022346","0.409334636871508","0.40609217877095","0.396894972067039","0.387885474860335","0.394197206703911","0.391650279329609","0.396529608938547","0.399158100558659","0.404122905027933","0.420746368715084","0.436493296089385","0.419778212290503","0.415288826815643","0.420021229050279","0.424843575418994","0.416391061452514","0.421932402234637","0.424724581005587","0.411877653631285","0.428375418994413","0.420456983240223","0.40659217877095","",
"Curaçao and Sint Maarten","355","Exchange Rates, SDR per Domestic Currency, End of Period","ESNE_XDR_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, SDR per Domestic Currency, Period Average","ESNA_XDR_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.359092488689525","0.357394660094582","0.349511872742037","0.35097977186803","0.357696701561809","0.362305822626308","0.365196976191255","0.367791774695527","0.363665784001438","0.367102642131182","0.370981743656722","0.368702178229217","0.363728043158712","0.362551756182919","0.361470432208799","0.367027929799233","0.380044525400552","0.397351621393683","0.399705478984181","0.398602952774968","0.40153137789176","0.401913869696842","0.396423676124161","0.400139968086334","0.409325318589139","0.412639411778257","0.406864493495115","0.396503264893313","0.39592107981764","0.385951153599238","0.390807364542023","0.398968991980154","0.402818393994085","0.401201042332441","0.403424276377044","0.40655271619558","0.406198454299747","0.406693235513784","0.408095059133581","0.397529733793762","0.392224460220944","0.388851697509245","0.389344897533032","0.392900841357766","0.397673126092974","0.40066058113726","0.414379336979812","0.427362529531474","0.428663483786196","0.416990089322386","0.416512646923951","0.419322212820976","0.422303650675081","0.420137609613228","0.423082144341297","0.41755454271133","0.422528826816673","0.425624597598944","0.412215842972205","",
"Curaçao and Sint Maarten","355","Exchange Rates, SDR per Domestic Currency, Period Average","ESNA_XDR_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, US Dollar per Domestic Currency, End of Period","EDNE_USD_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","",
"Curaçao and Sint Maarten","355","Exchange Rates, US Dollar per Domestic Currency, End of Period","EDNE_USD_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Exchange Rates, US Dollar per Domestic Currency, Period Average, Rate","EDNA_USD_XDC_RATE","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","0.558659217877095","",
"Curaçao and Sint Maarten","355","Exchange Rates, US Dollar per Domestic Currency, Period Average, Rate","EDNA_USD_XDC_RATE","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","International Reserves, Official Reserve Assets, Gold at Market Price, SDRs","RAFAGOLDM_XDR","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"384222175.907999","382098524.765999","396023769.787501","436737645.180001","419830227.502999","451822915.075001","443457976.822999","484827769.584001","455810354.687999","448815936.467999","333674118.784001","364032661.807501","329282320.6695","351848293.675501","358120256.739999","345441789.956999","350444670.624001","362254600.934999","352032564.743999","334104290.689999","322039512.660001","369654805.478001","397496612.816999","398887408.63","358857771.949601","386249371.613701","375874597.485751","382216610.466599","383268997.596501","383351298.128701","374271074.098601","358238270.72325","387962266.96975","392842163.285401","426689745.535001","458672716.974301","463675974.731001","496313593.27655","541086347.540501","564364397.125799","552781039.6265","502348509.596649","520382674.602101","520784799.614399","547488906.6153","591468148.607001","576116655.152001","549900401.33025","573320000.588051","619561976.607901","605272632.725498","598855295.835001","647156659.936","493360291.161751","522764497.1835","571993072.250251","590187917.124001","691621697.880999",,"",
"Curaçao and Sint Maarten","355","Exceptional Financing, US Dollars","BEF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1706435754.18994","346368.715083799","100558.659217877","217877.094972067","18301675.9776536","5614525.1396648","78212.2905027933","2122905.02793296","42983240.2234637","2022346.36871508","24273743.0167598",,"3245810.05586592","0","6273743.01675978","5586.59217877095","67039.1061452514","0","234636.87150838","899441.340782123","44692.7374301676","2424581.00558659","100558.659217877","5586.59217877095","0","0","301675.977653631","12122905.027933","33832402.2346369","37502602.7374302","9323475.92178771","9323475.92178771","9493222.91620112","68840611.1284916","29418618.4189944","11997680.5418994","11657975.4134078","10849590.8324022","11020987.4804469","10855624.3519553","11174945.9329609","10023260.8882682","10142468.9553073","10662165.5139665","10301259.5418994","10004822.396648","24094491.8715084","10696012.2513967","12632070.3575419","12536052.0055866","10615457.8547486","12194760.8882682","43760641.8044693","10559509.3184358","14607680.0111732","10463027.1731844","84465410.1005587",,,"",
"Curaçao and Sint Maarten","355","Exceptional Financing, US Dollars","BEF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
