Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Burkina Faso,748,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239021033934,202897076591,204621320947,291305260936,335907369853,393367408116,357185465254,351616182784,371856213408,357833138729,379382670974,504360697935,478164966405,684112105466.864,869056381108,902210407469.543,1120901363374.49,1473496045331,1262744911920,1382586212357,1765495378182,2352711724789,NA,NA,NA,NA,NA
Côte d'Ivoire,662,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909363031616,922831172256,946319208914,1186255707940,1296548594307,1614410665284,1931760697185,2266331475385,2028370667886,2247031697794,2557605825448,2974462525185,3047799255885,3016125308519.45,3281768868721,4004017406913.43,4890267153939.67,6034683810230,6312868523957,5553208081601,7276941300219,9731405209686,NA,NA,NA,NA,NA
Guinea-Bissau,654,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36998245878,50019414784,44445118166,53734976321,62998689351,64122398028,75661085380,109233338933,96922101969,102022660420,164837121574,206692711055,235593569645,243690493774.154,248175452828,258710929392.328,274690269303.423,350443291717,324092564158,311125788400,331973580058,361320614999,NA,NA,NA,NA,NA
Mali,678,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409396845717,467570917875,454668635154,474316986471,498665098693,548491450199,553728121866,651887792264,741946982127,749883126895,722572238148,759223652713,762761371815,713573916549.428,804008334003,756391801451,758247376197,1651255953181,1717398302796,1372977131773,1595531599957,1894047188251,NA,NA,NA,NA,NA
Niger,692,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130572385140,138695705266,163816764078,206564590852,203362138778,261272959146,342236108122,351584782141,467895904513,495097894425,654306292167,656542710843,755334752927.999,585295537236.242,613003504729,699826127983.567,710106910983.447,715088083542,827335102287,790643178214,979423481871,1194779506481,NA,NA,NA,NA,NA
Russia,922,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2380300000000,2914200000000,4122400000000,5513300000000,5578700000000,6467300000000,8190300000000,8644100000000,9852800000000,10503900000000,11331954000000,11043822000000,11882666000000,14701465000000,16063430000000,16822061000000,18472410000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,742,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112509546899,90370585783,139245012333,155976571503,189567517373,209163706441,275568793120,330999514867,268512542536,271564227174,256123012822,377992552729,415818566015,383672726536.465,439092792365,482666259985.354,553841224724.526,506447856511,551728259731,591210860617,693011546752,663730333541,NA,NA,NA,NA,NA
Nigeria,694,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196696854679.14,1584294260908.4,1696886616085.88,1939376695370.21,2905963991809.22,3705064598775.11,5185937227824.25,5840894930059.45,5758713073263.62,5848029522522.59,6483803235534.69,7180013501586.51,8680953492000,13107924868676.2,13295152455480.1,16032964382000,24742599791656,NA,NA,NA,NA,NA,NA,NA
Mauritius,684,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30494722000,35933941000,44935527259.7802,48280871327.6374,52622930014.16,62350012214.78,67933588631.68,73569047286.45,82062454314.3723,102148081027.072,100867111539.25,123351496173.76,194715732965.98,263583909752.09,248164081303.39,176898718684.24,182335194708.357,203065591877.919,NA,NA,NA,NA,NA
Equatorial Guinea,642,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653000000000,831000000000,829000000000,1284000000000,1372000000000,1125000000000,1013000000000,753000000000,703000000000,685000000000,NA,NA,NA,NA,839353000000,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,698,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125081175.86,255984483.4,185871147.86,272600844.59,271521572.47,464083657.97,563278574.36,1472735173.23,2668160696.89,3258220860.95,10327816876.7959,18765455995.4991,25944260024.6132,41638927.0470848,808898915.953678,20395116650.22,29418565065.16,NA,NA,NA,NA,NA
Argentina,213,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160407987000,222921853000,307351516000,377196524000,462564475000,623889517000,821664245000,1001112808000,1408977251000,1895380875000,2470259790000,3654036382000,5203751253000,9607991804000,29728574887000,NA,NA,NA,NA,NA,NA
Burundi,618,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211638800000,211326100000,267286100000,306586100000,355001000000,324508200000,419224000000,580870900000,564828800000,698151600000,778976700000,787639500000,1138018402193,1416870700000,NA,NA,NA,NA,NA,NA,NA
Myanmar,518,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5700622000000,6671838000000,8366593920000,10050005550000,10471951240000,13648484870000,15230203500000,16882553580000,18074201520000,18618267520000,21978605010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,722,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997993398670,951541607687,860733976236,1063287583861,1134622785133,1446051679605,1424227305762,1377618610563.76,1617857283634,1834682474709.78,2085329728526.52,2796971384483,3199079235922,3317170212047,3732397881951,4865545746794,NA,NA,NA,NA,NA
South Sudan,733,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4749659979.99,5115893134.49,5040378705.67,7491691167.14,19085396503.99,53800428720.61,79943160567.6,101149440302.69,131874760677.196,190965326055.9,278261536595.9,506406619398.93,738756330789.75,2657111058015.45,4441900623220.04,NA,NA,NA,NA,NA
United Arab Emirates,466,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235900000000,281800000000,309200000000,365200000000,338100000000,377348000000,379658000000,409593000000,427445000000,484025000000,512273000000,658748000000,780615000000,NA,NA,NA,NA,NA,NA
Barbados,316,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497169338.62,1425534181.83,1588267799.01,1991488584.06,2481593451.41,2379000149.74,2666563585.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,656,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6570843181731,7589772359958,8580104002753,8835149268907,10226084573528,11136428806562,11907632469538,14092623408873,16588965647709,17669717518323,18924425541205,19437444938955,24966546626938,NA,NA,NA,NA,NA,NA
Cambodia,522,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14737020519100,17840013836184,20437108772946,17372609541992.3,23260051194456.4,28459939575424,44208327355641,43265243629319,47660231775765,45387027458480,59166029415707,49673054743293.1,NA,NA,NA,NA,NA,NA
Malaysia,548,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115825794126.12,124759893860.51,137326737882.88,141295309526.23,147417472103.28,155577693099.47,159558022053.1,133844560955.24,153506637990.69,196819821448.69,201286757326.87,210470097203.86,NA,NA,NA,NA,NA,NA
Bangladesh,513,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391444000000,1602148000000,1914982000000,2169838000000,2346579000000,2509119000000,3040543000000,3236663000000,3800117000000,3723156000000,3994997000000,4363248000000,NA,NA,NA,NA,NA
Jordan,439,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7041700000,7505800000,7731600000,7698500000,7271700000,8083400000,9148170000,9816045000,9152154000,8859992000,9418266000,NA,NA,NA,NA,NA,NA
Serbia,942,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616568935000,656572232000,644263200000,640323155000,778468522000,812605309000,1012714684000,1078221108000,1266412904000,1456941985000,1720608860000,NA,NA,NA,NA,NA,NA
Georgia,915,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4948158000,6332535000,6843400000,7856831000,8912931000,10769980000,10377921000,11982592000,12019229000,13700179000,NA,NA,NA,NA,NA,NA
Sierra Leone,724,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690754259.77953,2095600252.51203,2284262632.8785,2433259826.92134,2735193776.55419,4234554345.93374,4602184958.00114,6053112145.98,8713687565.14001,10214673841.79,NA,NA,NA,NA,NA,NA
Armenia,911,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1052802189098.1,1098029269428.7,1227891530130.8,1360738008926.7,1600993063954.8,1830704888042.8,1924051941953.6,1845623406053.8,2101905194382,NA,NA,NA,NA,NA,NA
"Bahamas, The",313,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292042801.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,646,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715305000000,651587000000,821219000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,453,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54987700000,62771300000,82866429510.29,72057381000,101216200000,102475500000,98889500000,94619700000,90125300000,NA,NA,NA,NA,NA,NA
Romania,968,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85466563671,97850195635,100349806329,108249000000,132624808073,143265000000,159990271452,180727936795,184364752518,210133078365,NA,NA,NA,NA,NA
Azerbaijan,912,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9872613287.17,10643679051.07,13125276511.43,15052883723.02,19761406616.4,20900260452.98,23884637476.82,23717918324.09,24718070681.79,NA,NA,NA,NA,NA
Belize,339,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2939370000,3017320000,3192271000,3533802000,3971693000,4109948000,4447558000,4863839000,5153085778.79,NA,NA,NA,NA,NA
Brunei Darussalam,516,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884848829.43,1540705907.41,2195244725.44,1617288573.34,2572520748.23,2648044436.14,1524847099.96,1119291353.65,NA,NA,NA,NA,NA,NA
Bhutan,514,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66995525285.7631,68316492254.421,72514746986.2981,95705341589.121,68206068545.85,52456902381.4,42735849248.88,58007258074.78,NA,NA,NA,NA,NA,NA
Cameroon,622,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622598000000,1868948000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,612,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10266147032458.5,11404118563017.7,10979248167404.2,11930887577264.1,13615597356774,15370417225050.8,16318782867143.2,17789445994740.9,NA,NA,NA,NA,NA,NA
Libya,672,"Money and Quasi Money, Broad Money (M2), US Dollars",FMB_XDC,Value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66226794072.174,64253496223.06,62839099656.981,69420581681.711,62655346310.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
